chrisballinger,BLEMeshChat,https://github.com/chrisballinger/BLEMeshChat/issues/3,3,"Telehash v2 was heavily DHT-oriented, and I eventually came to the conclusion that live mesh maintenance on a mobile device (e.g. over LTE) is just not practical from a battery usage standpoint.  (See: http://cafbit.com/entry/battery_cost_of_periodic_mobile )  I think this became a point of discouragement for my Android-centric Java implementation of v2.  A future v3 implementation may make a lot more sense.",Issue
chrisballinger,BLEMeshChat,https://github.com/chrisballinger/BLEMeshChat/issues/2,2,"Right now it maxes out the CPU and brings the interface to a crawl, and probably drains your battery really quickly as well.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/782,782,but it's non-deterministic and depends on some secret iOS battery algorithm.,Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/770,770,"- IPhone SE with latest iOS. Low battery mode off, all is ON in General Settings > ChatSecure.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/740,740,"- I know so far only one reason: the iphone is in some energy saving mode. What else if it's not that?",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/731,731,energy saving mode + PUSH notifications?,Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/637,637,"Were any of you using ""low power mode""?",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/561,561,Side effects include missing notifications on your other devices and increased battery drain.,Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/557,557,"Pushes are not 100% reliable because we rely on background fetch, which is throttled by the OS in low battery situations or when background fetch is turned off.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/553,553,Excessive battery consumption (with push notifications enabled),Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/533,533,"The push notification class we are using (content-available) are not entirely reliable 100% of the time because they are designed to be used with updating content in the background like download a podcast or whatnot, so they can be throttled or not delivered. IIRC they don't work in low power mode either.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/487,487,"Because we rely on `content-available` there are circumstances where the push will never be received, or delayed/throttled for battery purposes. The only way to truly fix this is to add VoIP support so we can use PushKit's high priority background pushes like Signal/WhatsApp.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/483,483,"I believe, additional layer of encryption is also a hit on performance/battery consumption. It would be really great if the database encryption was optional: in my case the data on the device and iTunes backups are encrypted, so there is just no need for it.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/152,152,chatsecure causing high cpu load -> overheat + battery killer,Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/100,100,"because they want to save battery life by having all alerts sent over one internet connection to apple's iCloud push servers, rather than many apps with many connections to many servers.",Issue
ChatSecure,ChatSecure-iOS,https://github.com/ChatSecure/ChatSecure-iOS/issues/31,31,"One thing is really important on mobile devices, and that is power consumption. My suggestion is the following:",Issue
CliffsDover,crawl,https://github.com/CliffsDover/crawl/commit/74110c2ed729d31551db9e75c030e4147c9f78da,74110c2ed729d31551db9e75c030e4147c9f78da,(the power argument was used in two different fashions in the merged,commit_message
herzbube,littlego,https://github.com/herzbube/littlego/issues/281,281,"Human vs. human games use the default GTP engine profile. This profile currently enables Fuego pondering. The result is that the CPU is at 100% a lot of the time, thus wasting a lot of battery power even if the user never hits the ""Computer play"" button. This should be changed so that Fuego pondering is disabled, thus saving battery power.",Issue
herzbube,littlego,https://github.com/herzbube/littlego/issues/164,164,"I do have one quick question if you have time: what's the role of fuego in a human-vs-human game? I see that by default fuego thread uses 100% CPU after a handful of moves when i play human-vs-human. It seems to be the pondering. I think that due to the use of the ""default"" fuego profile set to maximum strength, the app uses lots of power/battery pondering, but i can't find a good reason for it to think so hard. I suspect there's a good reason fuego is busy even though it doesn't get to play, such as in case the user hits the ""computer play"" button, but i thought i would check. (in game centre match, i expect to hide the computer play button - no cheating!)",Issue
LocativeHQ,Locative-iOS,https://github.com/LocativeHQ/Locative-iOS/issues/50,50,"This is not a bug and the arrow is no indicator if an app drains your battery by e.g. using GPS, if that's your concern please refer to the battery usage section and see that Locative isn't using much battery.",Issue
LocativeHQ,Locative-iOS,https://github.com/LocativeHQ/Locative-iOS/issues/29,29,"Interesting, wonder how you could set that up without too much battery drain.",Issue
LocativeHQ,Locative-iOS,https://github.com/LocativeHQ/Locative-iOS/pull/45,45,Removed unnecessary LocationManager calls to improve battery life,PullRequest
OneBusAway,onebusaway-iphone,https://github.com/OneBusAway/onebusaway-iphone/issues/971,971,My walking row is showing up fine in 20170206.15.  Maybe because the battery is so low that GPS is turned off?,Issue
OneBusAway,onebusaway-iphone,https://github.com/OneBusAway/onebusaway-iphone/issues/872,872,I bet I could do this pretty easily and without a lot of battery impact by geofencing the destination. here's a library that looks like it could help with the geofencing: https://github.com/benzamin/BBLocationManager,Issue
owntracks,ios,https://github.com/owntracks/ios/commit/04f9c095fc39ca7a444afba6a2eaba19f7bcb18d,04f9c095fc39ca7a444afba6a2eaba19f7bcb18d,[FIX] reduce CPU/battery usage for background connections,commit_message
owntracks,ios,https://github.com/owntracks/ios/issues/532,532,"b) move mode empties the battery to fast, especially it there is no movement.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/507,507,In that case we recommend you set the device to _Significant Changes_ mode which will publish only when iOS detects a significant change in your location. It’s a trade-off (but saves battery as well!) you might be comfortable with. ,Issue
owntracks,ios,https://github.com/owntracks/ios/issues/489,489,"We could have done this differently, but with a major negative impact on battery life.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/471,471,"20170716-21:49:29 Set battery percentage for Henk to 62%",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/467,467,"Reason: As long as I do not receive updates from the device, I cannot know whether the device just doesn't move, or has no connection, or the battery is plain dead.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/448,448,"Obviously since this is would be a config setting, it's on me if I want to take the hit in terms of battery life.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/436,436,"I think it'd be handy if the application automatically switches to move mode, when it's connected to a power supply. When the device is no longer being charged and running on battery power, or drops under let's say 50% of battery charged, switch back to the previous mode or even to significant location changes mode. This will need an extra toggle in Settings.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/434,434,"I'd like to request a new feature for the apple watch client. to preserve my battery and because not everything needs to be monitored in my case, my tracking mode is mostly manual. I would find it extremely handy if I could change that mode using my Apple Watch. That way there's no need to get my phone out of my bag/pocket/... when I want to log my movements but I can simple toggle the tracking mode from my wrist.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/431,431,I think this is a very valid request. We experimented quite a bit and found that more than Significant Change Mode in the background is not possible without a lot of battery usage and decided not to use it.,Issue
owntracks,ios,https://github.com/owntracks/ios/issues/430,430,Location reporting doesn't resume after low power mode is switched off,Issue
owntracks,ios,https://github.com/owntracks/ios/issues/426,426,"This still works even in manual mode (nice work!!) but I notice that it still uses extra battery, then when I'm not in the office.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/400,400,"On a separate note, there is an SDK for iOS (I believe also for Android, but not sure) called LocationKit ([https://github.com/LocationKit/LocationKit-iOS](url)) that allows developers to have an 'unlimited' number of monitored regions, as the code will dynamically add and remove regions depending on your location!  Additionally, the SDK is shockingly good at maintaining a super accurate location without adding much more (if any) battery drain than OwnTracks's Significant mode.  These features might be useful for OwnTracks.  It works perfectly in my own tests.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/388,388,"As far as I know from the iOS documentation, Significant Changes Mode (SCM) relies on Wifi and Cell tower positioning, which are both off in Airplane mode. In SCM, GPS is not used to save battery.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/387,387,"You should not swipe out the app; there's absolutely no reason to do that. (If you're doing it to ""conserve RAM"" or battery, that's an old wives tale. :)",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/378,378,"This will only work if OwnTracks is in foreground and will consume your battery quite fast (hours) similar to a turn-by-turn navigation app. I am not sure how Pocket Earth does what you report, but if it is saving a waypoint every 5s, it will drain the battery too.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/377,377,"Correct, the app does respond when in foreground or when it is woken up by iOS eventually. This usually happens every 15min for a short tim if the battery level is > 20%.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/367,367,That would save battery I think.,Issue
owntracks,ios,https://github.com/owntracks/ios/issues/327,327,This mode wouldn't be able to record precise tracks since it would only operate on fences and iOS would do all the work in the system frameworks but on the other hand it would provide a great enhancement in battery consumption compared to the current implementation (and because of that I suggest adding it in addition to the current tracking modes).,Issue
owntracks,ios,https://github.com/owntracks/ios/issues/307,307,"Hi, I'm currently testing owntracks on my iPhone (iOS 8.4). I noticed that it publishes messages to my mqtt broker during the day, even when I'm not leaving the house, so I decided to use the owntracks updates to keep track of my battery usage ;) Apparently it stops sending these updates around one hour after I go to sleep. When I open the app in the morning, it looks like its starting up fresh and immediately starts sending updates again. Why does owntracks fall asleep and why does it not wake up automatically? I'm using the latest version from the app store 8.2.3",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/234,234,feature of the device at full power ( if I recall correctly GPS drain more,Issue
owntracks,ios,https://github.com/owntracks/ios/issues/119,119,"@mrguessed Thank you for the video; that is going to help us greatly, I think. I note you've set the app to _Move Mode_. Do things improve if you set it to _Significant Changes_? (Apart from better battery life :-)",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/105,105,"OwnTracks does this on iOS unless you've swiped the app away. I.e. just press the home button to return to iOS launchpad leaves the app running in the background, where it will wake up periodically to publish location. This, however, happens only when the app is set to publish on _significant changes_ (play symbol on top) or in _move mode_ (which reports much more frequently, but also quickly drains battery -- best used in, say, car when connected to charger).",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/104,104,Move Mode is very battery consuming because the GPS will stay enabled. In my view it only makes sense if you have your iPhone in a car and connected to external power.,Issue
owntracks,ios,https://github.com/owntracks/ios/issues/103,103,"Hello, testing yesterday after uninstalling IFTTT/reinstalling Owntracks I did not see any results. Tonight the phone was connected to the adapter and there where regular updates. This morning I disconnected the iPhone and with somewhat longer intervals I still get updates. Yesterday my phone was running without adapter with around 22% of battery power. Maybe that is a reason why updates stopped. I will try to find out when the updates stop/continue. To conclude: the situation is better than before. I will also try exit/entering regions today to see if those started working.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/89,89,Managing geofences within the app would not be possible due to power consumption.,Issue
owntracks,ios,https://github.com/owntracks/ios/issues/80,80,"The reason is I would like to poll my device (by submitting a reportLocation message) infrequently (but still automatically), in an order to save battery life. I find even with Apple's ""Significant Changes"" mode the battery use seems to be still quite significant.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/71,71,"Ideally I'm after a way to set the waypoint only to report enter leave events based on the range reported by the beacon. From playing with the reports from the Locate for ibeacons app it's not particularly stable or real world as numbers go, but with some kind of rough moving average filter it feels like it should usable. Reporting every range and figuring out whether to place it inside or out on the client end seems like it would destroy battery life, but perhaps is another option?",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/40,40,"This way of implementing ""ping"" is less battery consuming than enabling ""Move Mode"" and keeping GPS switched on.",Issue
owntracks,ios,https://github.com/owntracks/ios/issues/28,28,Anything special on your device? Running out of power often? Restarting device often?,Issue
artsy,eigen,https://github.com/artsy/eigen/pull/1244,1244,got any opinions on `NSOutputStream` + `NSJSONSerialization` for battery life?,PullRequest
videolan,vlc,https://github.com/videolan/vlc/commit/6c643e6f18f93d79f7ff0f6f294d89f18e182fbb,6c643e6f18f93d79f7ff0f6f294d89f18e182fbb,stream_extractor in order to save CPU (and more importantly battery life on,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/9b475d30d801776e76cb85f7ce38f404f88dec1a,9b475d30d801776e76cb85f7ce38f404f88dec1a,NoDisplay power assertion needs to be hold also in case input item,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/2d099490eefa3cebc22279d00791b9d1d7c0b2ba,2d099490eefa3cebc22279d00791b9d1d7c0b2ba,and was incompatible with race-to-idle power management.,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/e76e8639d48f1b33e239082521c9e6319af86379,e76e8639d48f1b33e239082521c9e6319af86379,macosx: fix drawing the search field at 60fps and wasting enormous amounts of battery when blinking (close #11067),commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/7655d6c889d2425c1fd4615f7e2692df1a47470c,7655d6c889d2425c1fd4615f7e2692df1a47470c,powersaving (marginally as there isn't network activity that often).,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/e98d0a823f78f47eed42dad40e33dfd04816026d,e98d0a823f78f47eed42dad40e33dfd04816026d,It seems to be better for the machines with lying power-improvement,commit_message

videolan,vlc,https://github.com/videolan/vlc/commit/97a7b7ec1790203a5872b292ce52fa0a8692e4d4,97a7b7ec1790203a5872b292ce52fa0a8692e4d4,dbus_screensaver: rename from power,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/1e1f01298b1032e22087e9fefeef9fb272860724,1e1f01298b1032e22087e9fefeef9fb272860724,power: use non-blocking DBusPendingCall instead of short timeout,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/11fdcca2be709bd5a74ed2e75c8d644dc1f094c6,11fdcca2be709bd5a74ed2e75c8d644dc1f094c6,power: probe D-Bus services and return error if none are found,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/5520e829a094c335e085c94131cd8f3e4ba0e991,5520e829a094c335e085c94131cd8f3e4ba0e991,power: really localize reason,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/77dae5bceb03ec039745c67275893a52081b9adc,77dae5bceb03ec039745c67275893a52081b9adc,power: cosmetic revector,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/342a38f0b973fad378acc279c113a54405f5260e,342a38f0b973fad378acc279c113a54405f5260e,Win32: try to fix the power management issues.,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/e01424acd44141db822e671a34e59f37e1d07cd3,e01424acd44141db822e671a34e59f37e1d07cd3,"Previously, the OS automatically switched from integrated graphics to dedicated ones as soon as VLC is launched since it is using OpenGL. Of course, that's wrong, since VLC runs quite nicely on the integrated ones to draw its single texture, so there is no need to waste battery life on the dedicated card.",commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/5c484febaf6e0f7eb01336c696f315f8b1e79eee,5c484febaf6e0f7eb01336c696f315f8b1e79eee,inhibit (power management) : supports gnome-session >= 2.27,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/fba893a1a379627546a2adccc75d77e409c694dc,fba893a1a379627546a2adccc75d77e409c694dc,httplive module takes all cpu power when playing live stream,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/ef61df309612786ed316534908978a2a9340e154,ef61df309612786ed316534908978a2a9340e154,system tick count is causing worse problems with power saving features.,commit_message
videolan,vlc,https://github.com/videolan/vlc/commit/5d0553056f675c75af2124810585390fdf2b0fd1,5d0553056f675c75af2124810585390fdf2b0fd1,"possible. Hopefully, this will reduce choppiness, as well as power",commit_message
bonzoq,hniosreader,https://github.com/bonzoq/hniosreader/issues/2,2,"Brilliant app, loved it until I noticed the amount of battery drain it is causing on my iPhone 5S iOS 8.1.1... Just leaving the iPhone lying on the table while having the app open in the background, and being in an article view killed 26% of my battery in about 3h...",Issue
wikimedia,wikipedia-ios,https://github.com/wikimedia/wikipedia-ios/commit/72c933d310e536fc4b6ededccee8ce36100f00d9,72c933d310e536fc4b6ededccee8ce36100f00d9,change distance filter… wasn't helping battery life anyways.,commit_message
freeotp,freeotp-ios,https://github.com/freeotp/freeotp-ios/issues/24,24,This is a very bad idea from both the security perspective and from the battery drain perspective. I don't think the benefit is worth the added complexity.,Issue
freeotp,freeotp-ios,https://github.com/freeotp/freeotp-ios/issues/19,19,Galaxy S4 battery use,Issue
Lyndir,MasterPassword,https://github.com/Lyndir/MasterPassword/issues/151,151,"In the FAQ the number of hashes per second is based on an GPU card. But Bitcoin use the same hash algorithm as MasterPassword. And Bitcoin miners use [ASIC (Application-specific integrated circuit)](https://en.wikipedia.org/wiki/Application-specific_integrated_circuit). These can do only one thing, extremely fast, and for less power cost than a CPU or GPU. ASICs used for bitcoin hash the header of blocks with hmac-sha256.",Issue
MiniKeePass,MiniKeePass,https://github.com/MiniKeePass/MiniKeePass/issues/481,481,"My galaxy nexus phone is using a database that has 100K rounds and it seems to be almost instantaneous when decrypting my database/saving it. #I also have the cpu set at 920Mhz isntead of the default 1.2ghz to increase battery life.",Issue
MiniKeePass,MiniKeePass,https://github.com/MiniKeePass/MiniKeePass/issues/384,384,"2.) I'm not absolutely sure, but to me it seems that the iPhone does not load the battery as long as MiniKeePass is still open in the background. I have to quit MiniKeePass (or at least close the database) in order to be able to load the battery.",Issue
MiniKeePass,MiniKeePass,https://github.com/MiniKeePass/MiniKeePass/issues/183,183,"For added safety, it would be possible to do e.g. a checksum of the file on DropBox before updating the database, and then verify the DropBox checksum hasn't changed before overwriting it.  That would avoid potential problems with updating a password on one device that is offline (e.g. dead battery) and then updating it on another online device before the offline device is sync'd again.  If the checksum changes, the new file can be written with a new filename (e.g. {dbname}-date.kdb) and let the user work it out.",Issue
CatchChat,Yep,https://github.com/CatchChat/Yep/commit/da0de9f8b6d008a0e4545a19113f7a184ecbdf6c,da0de9f8b6d008a0e4545a19113f7a184ecbdf6c,More details on low power,commit_message
thomasfinch,GammaThingy,https://github.com/thomasfinch/GammaThingy/issues/38,38,"I have been using it for a couple of days and it's doesn't always automatically change the color. However, battery usage is low since it doesn't show up in the list of apps with the highest usage. ",Issue
thomasfinch,GammaThingy,https://github.com/thomasfinch/GammaThingy/issues/37,37,"Recently I saw some discussion here on this problem. Right now we use background refresh to check if the screen temperature must change, however this isn't very reliable, because it requires the screen to be enabled to change the colour. Now the [latest problems with battery of the Facebook app](https://www.macstories.net/linked/the-background-data-and-battery-usage-of-facebooks-ios-app/) set me thinking. What if we let the background fetch determine whether it's time to switch, and as soon it's time to switch we enable 'Audio background' playing. This allows the app to change the screen colour as soon as the device [is unlocked](http://stackoverflow.com/questions/706344/lock-unlock-events-iphone), because it can continuously run in the background. We disable the 'Audio background' thereafter to keep the battery usage to a minimum. I might be wrong on this idea, because I've never played around with the 'Audio background' mode.",Issue
thomasfinch,GammaThingy,https://github.com/thomasfinch/GammaThingy/issues/27,27,With my background implementation Gamma Thingy is reboot persistent and enabled 2-3 seconds after entering the home screen. (The battery thing is still in testing but we should note this benefit.),Issue
thomasfinch,GammaThingy,https://github.com/thomasfinch/GammaThingy/issues/14,14,"I'm trying to avoid using the common VoIP and audio tricks (as mentioned by @ANGOmarcello) to get background time because I want to have a minimal impact on battery life. Perhaps if the app is doing nothing else in the background the impact would be minimal, I haven't measured, but surely something like SBSetApplicationNextWakeDate would be the ideal.",Issue
anthonya1999,GoodNight,https://github.com/anthonya1999/GoodNight/issues/78,78,"In application-wise, I would suggest that the iOS framework kit will just divide the gamma value evenly maybe by 10 minute block within a set timeframe of transition. So option of 1 hour transition beforehand the orangeness will adjust 6 times during the period. It will be even better if then we could choose the number of hour of transition in settings as well as transition blocks. That might runs a bit of battery there but I think it's totally worth it, for the better health.",Issue
anthonya1999,GoodNight,https://github.com/anthonya1999/GoodNight/issues/5,5,Does this impact battery life at all to have this runs in the background and check the time every 15 mins? ,Issue
owncloud,ios,https://github.com/owncloud/ios/issues/644,644,"I take pictures with my phone at home. When I'm done I click ownCloud but NOTHING HAPPENS. Even with location tracking ON the pics still don't upload because I am not moving.  I then activate the upload manually anyway.  The pictures finally greet me on my laptop seconds later. But then I drive to the store for printer paper, and ownCloud runs constantly, draining my battery because my phone is moving and ownCloud won't sleep!  That's the problem.  Work, play, all the time, it tracks my GPS and won't sleep.",Issue
owncloud,ios,https://github.com/owncloud/ios/issues/643,643,"Ok, I read it and understand the honorable intentions.  But it's a fail, because it drains my iPhone battery and still does not upload my photos.  That suggestion they made last year on #370 was excellent, you need two options, 1-automated uploads 2-automatic wake.  ",Issue
owncloud,ios,https://github.com/owncloud/ios/issues/511,511,"A suggestion as mentioned in #370 is implementing an Upload Now or Upload All photos button. That way we can turn off location services, because it is draining my battery faster than normal. ",Issue
owncloud,ios,https://github.com/owncloud/ios/issues/397,397,ii  com.rbt.batterylife                      1.6.5           Displays useful information about your device's bat,Issue
owncloud,ios,https://github.com/owncloud/ios/issues/370,370,"We need to use the location to have and event that wake up the app in order to check in that moment whether there are new photos available to keep them save as soon as possible but without draining the battery, is for that that we only use the significant changes of location event and not gps.",Issue
owncloud,ios,https://github.com/owncloud/ios/issues/324,324,"We do not use active gps, instead, we use the significant-change location service. This service delivers updates only when there has been a significant change in the device’s location. This way we do not have to worry about the battery drain. ",Issue
owncloud,ios,https://github.com/owncloud/ios/issues/271,271,2. Auto upload photos (say when connected to power and wifi) - similar to dropbox and google drive image upload functionality),Issue
owncloud,ios,https://github.com/owncloud/ios/issues/158,158,"When ownCloud runs in the background, it creates a huge battery impact on my iPhone (5). Not yet confirmed on my iPad (2).",Issue
owncloud,ios,https://github.com/owncloud/ios/issues/13,13,Be careful. Have a process in background checking every X minutes the number images could not be the solution (power consumption mainly and Apple politics),Issue
lexrus,VPNOn,https://github.com/lexrus/VPNOn/issues/16,16,Toggling Location Services from the Today Widget would be amazingly convenient. I personally do it too often in order to save battery life.,Issue
louisdh,textor,https://github.com/louisdh/textor/commit/54ba1983b9f4de04c7097544e81a136515419740,54ba1983b9f4de04c7097544e81a136515419740,Update SimulatorStatusMagic Pod to fix low battery (#21),commit_message
louisdh,textor,https://github.com/louisdh/textor/pull/21,21,Update SimulatorStatusMagic Pod to fix low battery,PullRequest
fokkezb,tracker,https://github.com/FokkeZB/Tracker/issues/4,4,"Helpful for simultaneous tracking & routing, but takes more battery so it should be optional either via settings or navigating in the UI.",Issue
omz,AppSales-Mobile,https://github.com/omz/AppSales-Mobile/issues/219,219,`Aug 29 01:00:17 unknown SpringBoard[50] <Warning>: Could not create power assertion for <SBProcessAssertion: 0x121c83e0> identifier: UIKitBackgroundCompletionTask process: AppSalesMobile[1563] permittedBackgroundDuration: 600.000000 reason: finishTask owner pid:1563 preventSuspend : 0xe00002bd,Issue
libretro,RetroArch,https://github.com/libretro/RetroArch/commit/ca0634e16dd769f62193e27d15242ca0905a63d8,ca0634e16dd769f62193e27d15242ca0905a63d8,Check if file exists for all power management routines,commit_message
libretro,RetroArch,https://github.com/libretro/RetroArch/commit/2ea009d3018337f39411c78d169a21f74f2bef7c,2ea009d3018337f39411c78d169a21f74f2bef7c,Check if power management file exists first before trying to,commit_message
libretro,RetroArch,https://github.com/libretro/RetroArch/commit/99894c831ec0ed8cf1258d94439d55d6c665d1ae,99894c831ec0ed8cf1258d94439d55d6c665d1ae,(iOS) Implement get_powerstate,commit_message
libretro,RetroArch,https://github.com/libretro/RetroArch/issues/6841,6841,"@fr500 yet in Linux only runs at around 60% speed without any game breaking hacks/tweaks/settings and even if it runs as fast as the Shield TV you will still have a lot of issues getting games to run fast enough without those hacks. Since the Shield TV doesn't even have enough power to run most games consistently fast enough. Even the reportedly faster XBONEX and PS4pro isn't fast enough and they would be able to run the ""optimized"" x86_64 version of Dolphin...",Issue
libretro,RetroArch,https://github.com/libretro/RetroArch/issues/6830,6830,"When running under Wayland in GNOME the Suspend screensaver option doesn't work. Actually, I don't use a screensaver, but the power management ability to turn off the screen after some time. Under X the Suspend screensaver option works perfectly, avoiding the screen from being turned off. Also, if I compile with Wayland support turned off, Suspend screensaver works (under XWayland I suppose). See logs below...",Issue
libretro,RetroArch,https://github.com/libretro/RetroArch/issues/6786,6786,"Currently there are power options shown when HAVE_LAKKA is defined (#2660)",Issue
libretro,RetroArch,https://github.com/libretro/RetroArch/issues/5909,5909,"The screensaver suspend option only prevents an actual screensaver program from starting up, which is not related to any other power management technique like display brightness adjustment for example.",Issue
libretro,RetroArch,https://github.com/libretro/RetroArch/issues/5174,5174,"When you are setting up a low-power device or one without good video driver support, it is often necessary to disable the menu shaders for performance reasons. Once you turn off the shaders, the Menu Color Theme option no longer works -- the only color scheme is White text on an Orange/Red background.",Issue

libretro,RetroArch,https://github.com/libretro/RetroArch/issues/4693,4693,"This would be handy for power saving on multi-monitor KMS setups.",Issue
libretro,RetroArch,https://github.com/libretro/RetroArch/issues/3149,3149,I'll add that this feature would have the benefit of consuming significantly less power in devices with OLED displays.,Issue
