WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6989,6989,"I didn't see ""Signal has unexpectedly stopped"", but the phone screen was off.  I have everything set to leave Signal alone about power-save, etc.  There was no app-update because it had happened earlier in the day.  I'll close this out if there's no issue seen in the log and re-open if I experience it again.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6917,6917,"**Actual result:** The screen stays on unless you press the power button. You propably pressed something on the screen",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6820,6820,"looked it up on the OnePlus forums, and it seems like it's an issue when using doze mode in developer options, it doesn't seem to help to disable battery saving options for signal.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6775,6775,"  * then power off desktop device",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/pull/6756,6756,"I have refactored AutoDarkModeManager to be cleaner, and also now the sensor gets unregistered as soon as onPause is called. The behavior of unregistering the sensor after the first value is found is correct, I did that in order to preserve battery life and also to avoid annoying the user, since for example if the user is typing a message and then it becomes necessary to switch to the dark theme based on ambient light, the user will get annoyed due to the activity being restart while typing the message, but if you want another behavior, let me know.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6732,6732,"High battery usage, probably network issue",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6644,6644,"When you installed did it warn you about battery life and all that, or did you remove play services after already having Signal installed? Does the background service appear to be running?",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6618,6618,No Signal data loads after power cycle (all messages lost/deleted/wiped),pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6500,6500," - just... black ... with android's pull-down menu on top (time, battery, status, etc). ",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6492,6492,"The ""powered by twilio"" badge at the bottom of the registration activity is cut off when ""more information"" is tapped or the phone is held sideways.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6432,6432,"- Disabling battery optimization does not solve it",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6391,6391,Add menu entry to disable battery optimization,pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6297,6297,This speaks to a bigger Android problem IMO. Android has these features to save bandwidth and battery but many app developers choose to ignore these features.,pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6278,6278,"This way it empowers both users, allowing receiver to refine initial option.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6258,6258,"In both scenarios, I expect the screen to stay dark until the call ends, I get a new notification from something else/new Signal message notification, or I actively unlock it again to start doing things on the phone while still in the call. This is the behaviour I am used to with other calling apps, and I like it for two reasons: conserves battery, since the screen isn't always on, and I minimise the chance of accidentally disconnecting or muting the call by tapping when I don't mean to.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6244,6244,"Signal is excluded from the battery optimization, I am android developer, clocks are synchronized +/- 1 second in all phones. There is a problem with the background task itself.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6241,6241,"@RiseT My intuition is that software AEC will always reduce performance in some way (battery life at the least), so we should try to use hardware AEC whenever we can.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6134,6134,"To all the respondents who said something along the lines of ""If you don't like it then just go into your settings, go to the default SMS handling app, and pick a different app from the list,"" I think you're expecting that some people are ""power users,"" which is the opposite of one of [this project's guiding development principles](https://github.com/WhisperSystems/Signal-Android/blob/master/CONTRIBUTING.md).",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/6116,6116,"@2-4601 Signal drains battery due to RedPhone and you can't receive ""standard"" calls afterwards.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/5994,5994,"Did you check your phone's settings? i.e. if Signal is included in the list of apps that can start itself, or other battery optimization settings.  [See steps on the support page](https://support.whispersystems.org/hc/en-us/articles/213190487-Why-is-there-a-delay-in-receiving-messages-). ",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/5923,5923,"Signal continual shows ""Signal stopped"" and then restarts. Messaging appears to work normally, but of course , battery life may be affected.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/5821,5821,"3) Writing a draft. Sometimes a message might be hard to write in a single sitting, and by sending yourself a half-written message, you get the chance to use your ""solo thread"" as a draft folder without worrying about losing that data if your terminal powers off. When you get back to power, a reminder that there's a message there would be useful.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/5578,5578,You did not write anything about battery optimizing features (which is usually the reason behind these problems). So have you: ,pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/5533,5533,"Also, when ending a call, the phone's power button can not be used. It would be great if it were possible to use the power button to end a call, because it is difficult to find the end call button quickly, or if there is any near by noise, because talkback is reading through the phone's speaker instead of the external speaker.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/5470,5470,Black is ideal in regard of power consumption with OLED displays.,pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/5253,5253,"I though I had that issue too, then I realized my phone took a few seconds to retrieve the proper time from the network after power-up. In the meantime the SMS that was sent while the phone was off, was received and listed at the very top of the conversation (since it was 1970 for my phone).",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/5057,5057,"The app description says ""Signal is not currently compatible with tablets"". That was the instruction, you ignored it. Could the devs do more to prevent this? Sure. They could tell the app stores to not serve the app to tablet devices, but that restricts power users who know what they are getting themselves into.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/5004,5004,"Alright, so those changes affect the input. In my previous test I applied the changes only to the low (output) volume device (ZTE). But now I installed the https://github.com/WhisperSystems/Signal-Android/commit/3668c578f33e468f6318c73fa35308f968b1c684 build also on my Moto and _by the power of Grayskull_ the volume on the ZTE sounds much louder (and clearer) now! :tada: ",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/4729,4729,- lock the screen with the power button (password as screen protection is set),pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/4682,4682,Also there is higher than usual battery usage of signal recorded. Related? ,pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/4520,4520,"I/PowerUI (  879): showing low battery warning: level=12 [-1]",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/4048,4048,"I saw this issue again, while my phone was in Battery Saver mode.  Here's one hypothesis, which is total guesswork: there may be a race condition between the view switching to show a new conversation, and fetching the data to populate the view (interlocutor's name, conversation contents, etc.).  So when you switch to a new convo, you sometimes see the old value of $name_of_person_you're_talking_to before the new value can be displayed.  It may be that fetching the data is usually faster than switching the view, so the behavior isn't normally visible, but with reduced power the relative speeds of those two operations might change.  This is, again, strictly conjecture. And @riyapenn, it does look similar to those issues. ",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/3432,3432,"Thanks! I already guessed it and I think it is related to the issues #3275 and #3376. Please check if you have the built in permission manager and if yes, check the permissions for TextSecure (don't restrict anything) and try disabling the battery saver...",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/2285,2285,"I am facing the same problem and it prevents me from using Signal as my main SMS app. Some contacts do have signal installed but do not always have data connectivity. They disable it to save data or battery. The fact that signal always reverts to secure messages is a nightmare because I often send messages thinking I am sending an SMS while Signal is trying to send a secure message. This results in my contacts never receiving a reply or me waiting for a response I will never get. With two messages minutes apart Signal can try to change from SMS to secured message... I really wish Signal would remember the last medium I used for a specific contact. ",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/2261,2261,"UPDATE: Placing an outgoing call seemed to fix the issue (for now).  I got a bunch of incoming texts that were clearly queued up (sent hours ago) and could then send texts (both push and over the cell network).  I power cycled the phone a few times before this, but that did nothing.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/1705,1705,"I agree with @landry314 that exporting the private keys would be an excellent stopgap until encrypted backups can be restored. Only power users are going to use 3rd-party apps to backup their TS configuration. For everyone else, a new phone means a new key. This really bothers me, it blows the TOFU model out of the water. Users get used to clicking through key change alerts accompanied by ""it's fine, I got a new phone"" messages. Uh-huh.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/1619,1619,"Can I suggest that we begin organising the ten year reunion for this particular issue? I'm sure we'll all know each other very well by then. Be great to sit around, grab a beer and reminisce about that time we tried to use a secure messaging platform, but no one had both the brains and energy required to lower the barrier to entry on the fucker.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/1447,1447,"When an Android contact's phone is placed into power saving mode, my client thereafter believes his number to be unregistered.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/1187,1187,"Currently GCM is the only free push network that allows messengers and other apps to instantly send messages without having to ""pull"" every x minutes and ask a server if there are new messages. This has two major advantages: The messages are received nearly instantly and the battery drain is minimal.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/1182,1182,"It sounds _very_ plausible to me that this is the source of #970 and #763 case 3+4. It would explain why I never receive ""bad encrypted messages"": I have a much more powerful phone (Nexus 4) than the contacts that I am messaging, and who get ""bad encrypted messages"" from me. So probably, Android never kills those services for me, but does so on less powerful devices.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/1085,1085,"5. Okay that's a biggie. It's actually easier for a powerful attacker to fake owning somebodies email address, or to get control over the adress itself by other means than it is for mobile phones.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/937,937,"As a security conscious user, you frequently remove the battery from your phone.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/413,413,"I'm not sure if SMS is a common communication tool in the states, but it is in several countries in Europe and also in the mountains where datachannels are often not usable. Push Messages are then delivered late or even deactivated to safe battery as it is in the new Battery Saving Options from Android. SMS is in a clear advantage here.",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/328,328,"People often have many unused messages in their monthly quota, so those could easily be used with no extra cost, or they value their privacy more than some money. Sender would need to enable this feature (opt-in) and define desired quantity (eg max 100 dummy messages per month, 2 dummy messages for every legitimate one, max 500 messages total counting legitimate and dummy ones...). The feature would need to be aware of roaming (disabled by default, optionally enable) and battery level (do not send if bellow eg. 30%).",pull_request
WhisperSystems,Signal-Android,https://github.com/signalapp/Signal-Android/issues/240,240,"- The ""Decrypting message..."" remains until I power cycle the phone and sign in to TextSecure again.",pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/commit/8e49cab865c2ef02961ad1e03512fc1e63729510,8e49cab865c2ef02961ad1e03512fc1e63729510,"Which seems quite nice and self-consistent, and is powerful",commit_message
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/3843,3843,"- It only works if you use `TextureView` instead of `SurfaceView`. Unfortunately `TextureView` is much less efficient as compared to `SurfaceView`, and I believe playbacks using `TextureView` use more CPU/battery than `SurfaceView`.",pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/3477,3477,"With `SimpleExoPlayerView` you can set the attribute `surface_type=""texture_view""` to use a `TextureView` instead. That may resolve the issue, but please note that this can result in higher battery drain and won't work for DRM content that requires a secure output path.",pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/3453,3453,"This call can be slow, and only guards against scenarios such as power loss. We should look at whether we can just remove it, or make it conditional (e.g. call it for proper offline use cases, but not for opportunistic caching).",pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/3040,3040,"As far as I understand this loading approach is geared towards energy efficiency for battery operated devices (also taking into account also the energy for the network tranfser) .  For a none battery powered tv / media box solution like the Mstar6A938 one probably is more concerned just about the keeping the cpu clock low and having as little framedrops as possible. As a result one would instead want to spread the loading over time to create a better visual performance. ",pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/2939,2939,"In the past with some underpowered devices we had the same problem, in collaboration with the chip vendor we solved the problem enabling vsync (and hw deinterlacing), not allowing the MediaCodecVideoRenderer processOutputBuffer sleep on early frames or drop late ones and passing the positionUs and bufferIndex info to the codec (the device was on API19 and the codec reconfiguration and info passing were codec specific/propietary), with that changes the video was fluid again (13mbits h264 streams) so even with very underpowered hw you could have good result in exchange of some added latency if you have the help of the chipset vendor.",pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/2469,2469,Any chances that it's device specific bottleneck or it's just lack of single core raw cpu power?,pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/2233,2233,"We should also think about handling this kind of media better in ExoPlayer, but it's likely to be treated as a low priority issue because the media is quite sub-optimal to start with, and we tend to focus more energy on efficiently supporting well prepared content, rather than on handling all legacy cases where the experience will be sub-optimal no matter how well we handle it.",pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/2159,2159,"We don't have any plans to provide an Ffmpeg video renderer. I'm fairly sure it's perfectly feasible to implement one, although note that in many cases software decoders will not be as power efficient or as performant as those provided by the platform. Marking as an enhancement in any case.",pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/2083,2083,There are arguments that mobile carriers prefer this kind of traffic pattern over their networks (i.e. bursts rather than drip-feeding). Which is an important consideration given ExoPlayer is used by some very popular services. It may also be more battery efficient.,pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/1153,1153,"The TV has HEVC hardware decode, powered by a Marvell Armada 1500 Pro 4k chipset. ",pull_request
google,ExoPlayer,https://github.com/google/ExoPlayer/issues/1140,1140,"- As an aside, why are you sending 4K content to a device that has a resolution significantly below 4K, and a screen whose physical size is such that it's debatable whether the user will be able to perceive a difference v.s. a lower quality? Isn't that just wasting the user's battery + network? Shouldn't you be restricting stream resolution to 1080p on the S6?",pull_request
shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android/commit/418ae2151c62d7ab352e15d942669cec82fdb923,418ae2151c62d7ab352e15d942669cec82fdb923,This commit adds `startListeningForBandwidth` and `stopListeningForBandwidth` to save battery as well as keeping the listener for state changing alive.,commit_message
shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android/commit/2641de436d333123b114cbd2eb1e466587d8ea86,2641de436d333123b114cbd2eb1e466587d8ea86,Reduce battery usage,commit_message
shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android/commit/4d7bf8d7071ecd2639df8ab6edeb7f9a1c476dd7,4d7bf8d7071ecd2639df8ab6edeb7f9a1c476dd7,Reduce battery usage - Unregister callbacks onStop,commit_message
shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android/commit/179aab80942fb258ded3714d14d1fa1716fddce2,179aab80942fb258ded3714d14d1fa1716fddce2,Reduce battery usage - Reduce expensive reflections,commit_message
shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android/commit/6bff4f1a441ee83dca7f71da5f062c80fcc24681,6bff4f1a441ee83dca7f71da5f062c80fcc24681,Reduce battery usage - transmit traffic stat with binary,commit_message
shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android/commit/8dcfd5a8c5afca445ea21eaaea962c01e5c63eb5,8dcfd5a8c5afca445ea21eaaea962c01e5c63eb5,Reduce battery usage - prevent unnecessary notification updates,commit_message
shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android/commit/569f056a22adb0236f4eb1c44dc4fb8fff01bb77,569f056a22adb0236f4eb1c44dc4fb8fff01bb77,Reduce battery usage - register broadcast at runtime,commit_message
shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android/commit/971ea09077257868f961d02136a9d073a3fad2e8,971ea09077257868f961d02136a9d073a3fad2e8,Reduce battery usage - optimize performance critical block,commit_message
shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android/commit/fd01712b6c587d62763ce40166fd7c64af1783de,fd01712b6c587d62763ce40166fd7c64af1783de,Reduce battery usage - use notify instead of startForeground,commit_message
vmihalachi,turbo-editor,https://github.com/vmihalachi/turbo-editor/issues/117,117,"This is a very powerful app, but imagine what could be done if combined with something like Termux. They have issue https://github.com/termux/termux-app/issues/20 that I hope they reopen soon.",pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/1388,1388,"Wire constantly consumes 5-7% CPU, drains battery!",pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/1160,1160,"Yes, I know that. But what bothers me is the fact that my phone keeps waking up. It drains the battery and shouldn't happen. I had to turn off the notifications, individually for Wire, in the Android menu (not possible on old Androids)",pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/1087,1087,"Same here, battery drain still the same, too.",pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/853,853,High power usage even when the app is not actively used,pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/520,520,"- power on screen and click the notifaction (to switch to wire)",pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/517,517,"I would be really grateful if you could fix this behavior. I think it also decreases battery life during calls.",pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/440,440,High battery drain in flight mode,pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/315,315,"This still means, that if an attacker has access to the database and copmuting power, they can find out the phone numbers, but it sure gives wire as a company the possibility to claim that they don't know them and that it's not feasible for them to find out.",pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/254,254,"I have also tried to turn the battery optimization off for wire. Didn't work, same behaviour.",pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/253,253,Huawei p8 with Android 6 does not receive notifications after fresh install unless you go into the battery settings and turn on background data for wire when the screen shuts off.,pull_request
wireapp,wire-android,https://github.com/wireapp/wire-android/issues/213,213,"Even though I'm not willing to expend energy on opening a second ticket elsewhere, I am willing to send you debug logs from the device or install a debug build or whatever.  Just let me know what I can do.",pull_request
